food;ingredients;category;kitchen;food_url
Соус рисовый с маслом;рис, вода, сливочное масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-risovij-s-maslom-15028
Японский цитрусовый соус;сахар, рыбный соус, лайм, устричный соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/japonskij-citrusovij-sous-20088
Простой кисло-сладкий соус;уксус, сахар, кетчуп, соевый соус;Соусы и маринады;Паназиатская кухня;https://eda.ru/recepty/sousy-marinady/prostoy-kislo-sladkiy-sous-137130
Соус рисовый с маслом;рис, вода, сливочное масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-risovij-s-maslom-15028
Японский цитрусовый соус;сахар, рыбный соус, лайм, устричный соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/japonskij-citrusovij-sous-20088
Соус из кинзы к шашлыку;листья кинзы (кориандра), легкий майонез, сок лайма, темный ром, паста карри мадрас, крупная соль, свежемолотый черный перец;Соусы и маринады;Китайская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-kinzi-k-shashliku-27768
Майонезный соус с маринованными огурцами;кетчуп, майонез, маринованные огурцы, лимонный сок, вустерширский соус, крупная соль, свежемолотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/majoneznij-sous-s-marinovannimi-ogurcami-29280
Beurre Rouge (красный винный соус);красное сухое вино, лук-шалот, сушеные грибы, свекла, сливочное масло, соль;Соусы и маринады;Средиземноморская кухня;https://eda.ru/recepty/sousy-marinady/beurre-rouge-krasnij-vinnij-sous-22433
Апельсиновый соус к птице;апельсиновый сок, свежие грибы, апельсины, чеснок, белое сухое вино, соль, молотый белый перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/apelsinovij-sous-k-ptice-24098
Соус из ежевики и неспелого винограда;ежевика, виноград, кинза, чеснок, зеленый перец, морская соль;Соусы и маринады;Грузинская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-ezheviki-nespelogo-vinograda-15158
Классический английский мятный соус к баранине;тростниковый сахар, листья мяты, белый винный уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/klassicheskij-anglijskij-mjatnij-sous-k-baranine-22268
Французский соус морней с грюйером;сливочное масло, пшеничная мука, молоко, соль, свежемолотый черный перец, молотый мускатный орех, тертый сыр грюйер ;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/francuzskij-sous-mornej-s-grjujerom-26120
Соус к греческому салату;соль, соевый соус, оливковое масло, молотый черный перец;Соусы и маринады;Греческая кухня;https://eda.ru/recepty/sousy-marinady/sous-k-grecheskomu-salatu-40103
Соус альфредо с пармезаном;сливки 25%-ные, сливочное масло, молотый черный перец, соль, тертый сыр пармезан , мелко рубленный чеснок;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-alfredo-s-parmezanom-41651
Соус морской (биск);морковь, репчатый лук, томатная паста , лук-порей, стебель сельдерея, помидоры, сахар, креветочные панцири, растительное масло, сливочное масло, чеснок, лавровый лист, виски, вода;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/sous-morskoy-bisk-126500
Ароматный зеленый соус;рубленая петрушка, оливковое масло, чеснок, лимонный сок, красный перец хлопьями;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/aromatnij-zelenij-sous-26963
Соус из ежевики и неспелого винограда;ежевика, виноград, кинза, чеснок, зеленый перец, морская соль;Соусы и маринады;Грузинская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-ezheviki-nespelogo-vinograda-15158
Йогуртовый соус с укропом;легкий майонез, зеленый лук, натуральный йогурт, измельченный укроп, лимонный сок, свежемолотый черный перец;Соусы и маринады;Средиземноморская кухня;https://eda.ru/recepty/sousy-marinady/jogurtovij-sous-s-ukropom-28136
Соус из кинзы к шашлыку;листья кинзы (кориандра), легкий майонез, сок лайма, темный ром, паста карри мадрас, крупная соль, свежемолотый черный перец;Соусы и маринады;Китайская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-kinzi-k-shashliku-27768
Майонезный соус с маринованными огурцами;кетчуп, майонез, маринованные огурцы, лимонный сок, вустерширский соус, крупная соль, свежемолотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/majoneznij-sous-s-marinovannimi-ogurcami-29280
Сливочно-мясной соус;сливки, мясной экстракт;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/slivochno-mjasnoj-sous-15809
Ореховый соус к рису;грецкие орехи, растительное масло, горчица, уксус, соль, вода, чеснок, панировочные сухари, молотый черный перец;Соусы и маринады;Грузинская кухня;https://eda.ru/recepty/sousy-marinady/orehovij-sous-k-risu-51243
Французский соус морней с грюйером;сливочное масло, пшеничная мука, молоко, соль, свежемолотый черный перец, молотый мускатный орех, тертый сыр грюйер ;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/francuzskij-sous-mornej-s-grjujerom-26120
Ароматный томатно-базиликовый соус с чесноком;помидоры, помидоры черри, красный сладкий перец, зеленый базилик , чеснок, итальянские травы, острая паприка, яблочный уксус, смесь «пять перцев», соль;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/aromatnyy-tomatno-bazilikovyy-sous-s-chesnokom-151360
Печеный яблочный соус;яблоко, сидр, коричневый сахар, лимонный сок, молотая корица, молотый мускатный орех;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/pechenij-jablochnij-sous-25871
Классический клюквенный соус с портвейном;свежая клюква, красный портвейн, тростниковый сахар, апельсиновый сок, кукурузная мука, английская сухая горчица, лимонный сок, молотая гвоздика, хлопья миндаля, цедра апельсина, светлый изюм, соль, лимонная цедра;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/klassicheskij-kljukvennij-sous-s-portvejnom-26234
Соус винегрет с чесноком;чеснок, уксус, подсолнечное масло, петрушка, соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-vinegret-s-chesnokom-15816
Провансальский соус с анчоусами;чеснок, соленые анчоусы, оливковое масло, молотый черный перец;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/provansalskij-sous-s-anchousami-25435
Соус из запеченных перцев;свежая кинза (кориандр), сладкий перец, чеснок, жареный миндаль, соль, молотый черный перец, свежий перец чили, молотая паприка, топленое масло;Соусы и маринады;Греческая кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-zapechennih-percev-34593
Коктейльный соус для морепродуктов;кетчуп, хрен, соль, молотый черный перец, молотый перец чили, кайенский перец, лимонный сок;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/koktejlnij-sous-dlja-moreproduktov-20677
Соус сметанный с хреном;сметана, хрен;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/sous-smetannij-s-hrenom-14579
Грибной соус с зеленью;шампиньоны, растительное масло, репчатый лук, сметана, зелень, соль;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/gribnoj-sous-s-zelenju-45622
Классический соус к салатам с лимонным соком;куриное яйцо, зернистая дижонская горчица, рафинированное оливковое масло, лимон, сыр пармезан, чеснок, соль;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/klassicheski-sous-k-salatam-s-limonnym-sokom-151280
Грибной соус к спагетти;репчатый лук, грибы, соль, базилик, сливки 20%-ные, свежий перец;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/gribnoj-sous-k-spagetti-27156
Кремовый соус с травами;легкий майонез, натуральный обезжиренный йогурт , сметана 10%-ная, белый винный уксус, мед, дижонская горчица, шнитт-лук, сушеный укроп, луковая соль, свежемолотый белый перец;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/kremovij-sous-s-travami-27904
Соус из помидоров черри и маскарпоне;оливковое масло, помидоры черри, репчатый лук, чеснок, сахар, белое сухое вино, морская соль, сыр маскарпоне, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-pomidorov-cherri-maskarpone-25202
Сливовый соус с зеленью (как ткемали);сливы, петрушка, кинза, укроп, базилик, тархун, мята, перец чили, чеснок, лук, свежемолотый черный перец, паприка, барбарис, семена кориандра, душистый перец горошком, зира, гвоздика, имеретинский шафран, приправа для овощей;Соусы и маринады;Грузинская кухня;https://eda.ru/recepty/sousy-marinady/slivovyy-sous-s-zelenyu-kak-tkemali-174221
Томтный соус к шашлыку;томатный сок, базилик, укроп, кинза, зеленый лук, молотый красный перец, молотый черный перец, соль, сахар, чеснок;Соусы и маринады;Кавказская кухня;https://eda.ru/recepty/sousy-marinady/tomtnyy-sous-k-shashlyku-69238
Соус ранч с пахтой;пахта, легкий майонез, белый винный уксус, молотый сушеный чеснок, соль, свежемолотый черный перец, зелень;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-ranch-s-pahtoj-27483
Соус «Якитори»;соевый соус, кунжутное масло, сахар, молотый красный перец, чеснок, белое вино, тертый имбирь;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-jakitori-28333
Соус яично-масляный (к отварной рыбе);сливочное масло, куриное яйцо, петрушка, лимонный сок, соль;Соусы и маринады;Норвежская кухня;https://eda.ru/recepty/sousy-marinady/sous-jaichno-masljanij-k-otvarnoj-ribe-16109
Соус с тмином и хлебом;жирное молоко, гвоздика, черный перец горошком, тмин, репчатый лук, панировочные сухари, сливочное масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-tminom-hlebom-18780
Мятный соус с чили;сахар, соль, тертый имбирь, чили серрано, чеснок, листья мяты, рисовый уксус;Соусы и маринады;Веганская еда;https://eda.ru/recepty/sousy-marinady/mjatnij-sous-s-chili-28222
Соус песто из трех видов орехов;зеленый базилик , красный базилик , петрушка, кедровые орехи, бразильские орехи, миндаль, сыр пармезан, чеснок, оливковое масло, красный винный уксус, свежевыжатый лимонный сок, розовая гималайская соль, молотый черный перец;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-pesto-iz-treh-vidov-orehov-151375
Томтный соус к шашлыку;томатный сок, базилик, укроп, кинза, зеленый лук, молотый красный перец, молотый черный перец, соль, сахар, чеснок;Соусы и маринады;Кавказская кухня;https://eda.ru/recepty/sousy-marinady/tomtnyy-sous-k-shashlyku-69238
Соус ранч с пахтой;пахта, легкий майонез, белый винный уксус, молотый сушеный чеснок, соль, свежемолотый черный перец, зелень;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-ranch-s-pahtoj-27483
Соус «Якитори»;соевый соус, кунжутное масло, сахар, молотый красный перец, чеснок, белое вино, тертый имбирь;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-jakitori-28333
Грибной соус с хреном;шампиньоны, тертый хрен, майонез, сметана, соль, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/gribnoy-sous-s-hrenom-57660
Консервированный томатный соус;репчатый лук, растительное масло, консервированные помидоры, сахар, соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/konservirovannij-tomatnij-sous-15790
Соус с тмином и хлебом;жирное молоко, гвоздика, черный перец горошком, тмин, репчатый лук, панировочные сухари, сливочное масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-tminom-hlebom-18780
Соус яично-масляный (к отварной рыбе);сливочное масло, куриное яйцо, петрушка, лимонный сок, соль;Соусы и маринады;Норвежская кухня;https://eda.ru/recepty/sousy-marinady/sous-jaichno-masljanij-k-otvarnoj-ribe-16109
Мятный соус с чили;сахар, соль, тертый имбирь, чили серрано, чеснок, листья мяты, рисовый уксус;Соусы и маринады;Веганская еда;https://eda.ru/recepty/sousy-marinady/mjatnij-sous-s-chili-28222
Соус песто из трех видов орехов;зеленый базилик , красный базилик , петрушка, кедровые орехи, бразильские орехи, миндаль, сыр пармезан, чеснок, оливковое масло, красный винный уксус, свежевыжатый лимонный сок, розовая гималайская соль, молотый черный перец;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-pesto-iz-treh-vidov-orehov-151375
Соус с мятой и крыжовником;крыжовник, вода, сахарная пудра, белое сладкое вино, свежая мята;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-myatoy-i-kryzhovnikom-79943
Апельсиновый соус с цедрой;цедра апельсина, сахар, апельсины, крупная соль;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/apelsinovij-sous-s-cedroj-29787
Ароматный тайский арахисовый соус;арахисовое масло, красная паста карри , кокосовое молоко, куриный бульон, рыбный соус, сок лайма, коричневый сахар, соус чили, кунжутное масло, арахисовая паста, жареный арахис;Соусы и маринады;Тайская кухня;https://eda.ru/recepty/sousy-marinady/aromatnij-tajskij-arahisovij-sous-25849
Сливочный соус с хреном;сливки 40%-ные, хрен, соль, свежемолотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/slivochnij-sous-s-hrenom-51378
Грибной соус с горчицей;свежие грибы, пшеничная мука, красный портвейн, лук-шалот, бальзамический уксус, говяжий бульон, вустерширский соус, томатная паста , сушеный розмарин, дижонская горчица;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/gribnoj-sous-s-gorchicej-26123
Острый соус к люля-кебаб;лук, лимон, лимонный уксус, вода, чеснок, перец чили, оливковое масло, томатная паста ;Соусы и маринады;Узбекская кухня;https://eda.ru/recepty/sousy-marinady/ostryy-sous-k-lyulya-kebab-42349
Генуэзский соус песто;базилик, оливковое масло extra virgin, чеснок, тертый сыр пармезан , тертый сыр пекорино романо , кедровые орехи, крупная соль;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/genuezskiy-sous-pesto-79922
Грибной соус с перцем;шампиньоны, обезжиренное молоко, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/gribnoy-sous-s-percem-69633
Соус из брусники и сыра;брусника, сыр, соль, сахар, сметана;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-brusniki-sira-16411
Рождественский клюквенный соус с бурбоном;свежая клюква, сахар, молотая корица, бурбон;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/rozhdestvenskij-kljukvennij-sous-s-burbonom-20268
Азиатский соус из кинзы;листья кинзы (кориандра), вода, растительное масло, соевый соус, рисовый уксус, кунжутное масло, красный перец хлопьями;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/aziatskij-sous-iz-kinzi-26954
Соус для замены майонеза;оливковое масло, лимонный сок, горчица, сметана, соль, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-dlja-zameni-majoneza-48430
Соус яично-масляный (к отварной рыбе);сливочное масло, куриное яйцо, петрушка, лимонный сок, соль;Соусы и маринады;Норвежская кухня;https://eda.ru/recepty/sousy-marinady/sous-jaichno-masljanij-k-otvarnoj-ribe-16109
Арахисово-имбирный соус к овощам;соевый соус, арахисовая паста, яблочный уксус, чеснок, корень имбиря, рубленая кинза (кориандр), вода;Соусы и маринады;Голландская кухня;https://eda.ru/recepty/sousy-marinady/arahisovo-imbirnij-sous-k-ovoscham-24331
Соус майонез со сметаной;майонез, сметана, уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-majonez-so-smetanoj-14556
Ореховый соус с чесноком;соль, оливковое масло, чеснок, очищенные грецкие орехи;Соусы и маринады;Греческая кухня;https://eda.ru/recepty/sousy-marinady/orehovij-sous-s-chesnokom-52491
Сметанный соус с лаймом и чили;сметана 10%-ная, перец халапеньо, сок лайма, чили-пудра, сахар, соль;Соусы и маринады;Мексиканская кухня;https://eda.ru/recepty/sousy-marinady/smetannij-sous-s-lajmom-chili-27906
Ароматный тайский арахисовый соус;арахисовое масло, красная паста карри , кокосовое молоко, куриный бульон, рыбный соус, сок лайма, коричневый сахар, соус чили, кунжутное масло, арахисовая паста, жареный арахис;Соусы и маринады;Тайская кухня;https://eda.ru/recepty/sousy-marinady/aromatnij-tajskij-arahisovij-sous-25849
Горчичный соус с кресс-салатом;лук-шалот, сливочное масло, белое сухое вино, сметана, зернистая горчица, дижонская горчица, кресс-салат, черемша;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/gorchichnij-sous-s-kress-salatom-27689
Клюквенный соус барбекю;соус барбекю, клюквенный соус, репчатый лук, яблочный уксус;Соусы и маринады;Американская кухня;https://eda.ru/recepty/sousy-marinady/kljukvennij-sous-barbekju-23252
Сладко-острый соус для свинины;сладкий соус чили , кетчуп, коричневый сахар, молотый имбирь, молотый черный перец, перец чили хлопьями;Соусы и маринады;Китайская кухня;https://eda.ru/recepty/sousy-marinady/sladko-ostrij-sous-dlja-svinini-22593
Соус ранч с петрушкой;сметана, чеснок, майонез, рубленая петрушка, шнитт-лук, соль, молотый черный перец;Соусы и маринады;Югославская кухня;https://eda.ru/recepty/sousy-marinady/sous-ranch-s-petrushkoj-24337
Соус «Ранч» для салатов;пахта, сметана, яблочный уксус, оливковое масло, шнитт-лук, соль;Соусы и маринады;Американская кухня;https://eda.ru/recepty/sousy-marinady/sous-ranch-dlja-salatov-24238
Соус из варенья с хреном;столовый хрен, соевый соус, смесь молотых перцев , варенье из черной смородины, бальзамический уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-varenja-s-hrenom-39386
Соус из брусники и сыра;брусника, сыр, соль, сахар, сметана;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-brusniki-sira-16411
Генуэзский соус песто;базилик, оливковое масло extra virgin, чеснок, тертый сыр пармезан , тертый сыр пекорино романо , кедровые орехи, крупная соль;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/genuezskiy-sous-pesto-79922
Рождественский клюквенный соус с бурбоном;свежая клюква, сахар, молотая корица, бурбон;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/rozhdestvenskij-kljukvennij-sous-s-burbonom-20268
Соус лимонный с грибами и каперсами;сливки, куриное яйцо, лимон, маринованные грибы, каперсы;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-limonnij-s-gribami-kapersami-15442
Соус перчильо со сметаной и сыром фета;сметана, темный соевый соус, винный уксус, молотый красный перец, сыр фета, соль, зеленый рубленый лук, укроп, желтый карри порошок ;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-perchilo-so-smetanoj-i-sirom-feta-37735
Сливовый соус к мясу на гриле;сливы, чеснок, коричневый сахар, яблочный уксус, вода, соль, молотый имбирь, молотый черный перец, молотый душистый перец, кайенский перец, палочки корицы;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/slivovij-sous-k-mjasu-na-grile-28503
Арахисово-имбирный соус к овощам;соевый соус, арахисовая паста, яблочный уксус, чеснок, корень имбиря, рубленая кинза (кориандр), вода;Соусы и маринады;Голландская кухня;https://eda.ru/recepty/sousy-marinady/arahisovo-imbirnij-sous-k-ovoscham-24331
Соус с шалотом к жареному мясу;лук-шалот, петрушка, белое сухое вино, соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-shalotom-k-zharenomu-mjasu-15808
Соус майонез со сметаной;майонез, сметана, уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-majonez-so-smetanoj-14556
Соус ранч с петрушкой;сметана, чеснок, майонез, рубленая петрушка, шнитт-лук, соль, молотый черный перец;Соусы и маринады;Югославская кухня;https://eda.ru/recepty/sousy-marinady/sous-ranch-s-petrushkoj-24337
Сладко-острый соус для свинины;сладкий соус чили , кетчуп, коричневый сахар, молотый имбирь, молотый черный перец, перец чили хлопьями;Соусы и маринады;Китайская кухня;https://eda.ru/recepty/sousy-marinady/sladko-ostrij-sous-dlja-svinini-22593
Базиликовый соус-намазка на сливочном масле;базилик, укроп, лук-порей, сыр пармезан, жареные семечки подсолнуха , белые кунжутные семечки , соленое сливочное масло, красный винный уксус, оливковое масло, чеснок, яблочный уксус, соль, перец чили;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/bazilikovyy-sous-namazka-na-slivochnom-masle-151759
Соус из варенья с хреном;столовый хрен, соевый соус, смесь молотых перцев , варенье из черной смородины, бальзамический уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-varenja-s-hrenom-39386
Бельгийский вишневый соус;вишня, сахар, кукурузный крахмал, кинза, соль, молотый красный перец, вода;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/belgiyskiy-vishnevyy-sous-79949
Соус медово-горчичный;гречишный мед, французская горчица, оливковое масло, лимонный сок, чеснок;Соусы и маринады;Чесночный соус;https://eda.ru/recepty/sousy-marinady/sous-medovo-gorchichnyy-125659
Соус-крем из хрена с зеленью;сметана, хрен, зеленый лук, рубленая петрушка, лимонный сок, соль;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-krem-iz-hrena-s-zelenju-21449
Соус сметанный с помидорным соком;сметана, яичный желток, помидоры;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-smetannij-s-pomidornim-sokom-15439
Соус сальса с авокадо;огурцы, авокадо, укроп, чеснок, сок лайма, молотый кайенский  перец, йогурт;Соусы и маринады;Мексиканская кухня;https://eda.ru/recepty/sousy-marinady/sous-salsa-s-avokado-57192
Соус лимонный с грибами и каперсами;сливки, куриное яйцо, лимон, маринованные грибы, каперсы;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-limonnij-s-gribami-kapersami-15442
Соус с шалотом к жареному мясу;лук-шалот, петрушка, белое сухое вино, соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-shalotom-k-zharenomu-mjasu-15808
Сливовый соус к мясу на гриле;сливы, чеснок, коричневый сахар, яблочный уксус, вода, соль, молотый имбирь, молотый черный перец, молотый душистый перец, кайенский перец, палочки корицы;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/slivovij-sous-k-mjasu-na-grile-28503
Соус чили с ячменным уксусом;сахар, сладкий соус чили , ячменный уксус, рыбный соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-chili-s-jachmennim-uksusom-20021
Соус велюте с карри;лук-шалот, сливочное масло, белое сухое вино, вермут, паста карри, рыбный бульон, сливки 35%-ные;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/sous-veljute-s-karri-56411
Соус песто с бальзамическим уксусом;свежая кинза (кориандр), петрушка, укроп, чеснок, грецкие орехи, тертый сыр пармезан , соль, молотый черный перец, оливковое масло, бальзамический уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-pesto-s-balzamicheskim-uksusom-34972
Соус из черноглазого гороха;горох, сыр чеддер, консервированный перец халапеньо, несоленое сливочное масло, молотый сушеный чеснок, красный лук, соль, молотый черный перец, кукурузные чипсы;Соусы и маринады;Мексиканская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-chernoglazogo-goroha-93489
Луковый соус с томатной пастой;репчатый лук, соевый соус, белое сухое вино, куриный бульон, томатная паста , сливочное масло, молотый черный перец, паприка, пшеничная мука;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/lukovij-sous-s-tomatnoj-pastoj-51920
Соус «Палуаз» к баранине;белый винный уксус, вода, белый перец горошком, топленое масло, яичный желток, лимон, кайенский перец, лук-шалот, кервель, свежая мята;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-paluaz-k-baranine-53625
Чесночно-йогуртовый соус с орегано;натуральный йогурт, обезжиренное молоко, мед, лимонный сок, оливковое масло extra virgin, сушеный орегано, мелко рубленный чеснок, соль, свежемолотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/chesnochno-jogurtovij-sous-s-oregano-27410
Зеленый соус из рукколы;рукола, оливковое масло, лимонный сок, соль, вода;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/zelenyy-sous-iz-rukkoly-58141
Соус «Бордосский» для стейков;растительное масло, телячьи обрезки, куриные крылья, лук-шалот, лук, свежие грибы, морковь, чеснок, томатное пюре, тимьян, лавровый лист, белое сухое вино, вода, телячий бульон, аррорут, красное сухое вино, черный перец горошком, костный мозг, сливочное масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-bordosskiy-dlya-steykov-57530
Соус из красной смородины к дичи;красное сухое вино, оливковое масло, лук-шалот, стебель сельдерея, оленина, лавровый лист, петрушка, чеснок, бренди, желе из красной смородины, картофельная мука, соль, молотый черный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-krasnoj-smorodini-k-dichi-15812
